customer_id,age,gender,income_bracket,region,household_size,tenure,payment_history,monthly_consumption,customer_satisfaction_score,complaints_last_year,churn_risk_score,flag_unsatisfied,treatment,effect,churn_prob,churned,post_intervention_satisfaction
7875,35.749523337894544,M,medio,rural,4,3.44349143174753,1,56.541605914317,5.664937619871868,0,0.21992239428508278,1,0,0.3,0.21992239428508278,0,6.024484561405601
7876,32.89041453543383,F,alto,urbano,3,3.116773535324165,1,66.91788209478516,8.724571128327387,1,0.06486226695714827,0,0,0.3,0.06486226695714827,0,9.25354638377261
7877,43.924868498534146,F,medio,urbano,5,0.0,2,85.87412938807057,4.1776546906301855,1,0.4261020859816419,0,0,0.3,0.4261020859816419,1,4.178687729419552
7878,33.01526399088385,F,bajo,urbano,2,1.8307776574493193,0,63.39333010838615,9.655268929692593,0,0.07838310091841767,0,0,0.3,0.07838310091841767,0,9.635604172030146
7879,44.78852968775831,M,alto,rural,3,5.327039539652889,0,86.16695956250445,5.996472660957379,1,0.08481553419963221,0,1,0.3,0.059370873939742545,0,5.871935443407832
7880,24.15907374715238,F,bajo,rural,2,6.477687546397606,1,53.92459380299882,5.261639335827758,3,0.15240424746731246,1,1,0.3,0.10668297322711871,0,5.247629314595212
7881,37.13496877523879,F,alto,urbano,4,4.319234608058865,1,62.368106688775455,6.234285918025202,2,0.17968821238616628,1,1,0.3,0.12578174867031638,0,7.414315765771476
7882,55.426986812340154,F,medio,urbano,1,6.126492696465647,0,47.21379890241259,3.7728695597149966,1,0.1561557898736186,0,0,0.3,0.1561557898736186,0,4.03460819039943
7883,39.31526450282613,F,alto,urbano,3,7.364027517179796,3,79.4953670153623,4.444024310567281,2,0.5637652778917396,1,1,0.2,0.45101222231339166,1,5.628976430712062
7884,41.69914944087859,M,medio,urbano,3,3.824338405580045,0,54.00426242383987,4.659329395711408,3,0.3518737114393265,0,0,0.3,0.3518737114393265,0,4.613473317627835
7885,45.70310325660774,F,medio,urbano,3,9.237258086534645,0,54.01437288701677,6.950454284622556,2,0.09826242920163678,0,0,0.3,0.09826242920163678,0,6.572265518404985
7886,54.04793955181192,M,bajo,urbano,1,8.59363607903197,1,57.01285152691234,4.5393226531715385,2,0.13124301962858523,1,0,0.3,0.13124301962858523,0,5.174204253153258
7887,20.137303453726805,F,medio,urbano,3,0.0,2,55.501238665907785,4.962557942340258,2,0.5997070886630321,0,1,0.2,0.4797656709304257,1,5.838213772526773
7888,47.014288622049214,M,medio,urbano,3,9.216454341439738,1,80.97794531055189,5.189739591061897,2,0.11238390144730828,0,1,0.3,0.07866873101311579,0,6.114720399093162
7889,36.78233032909884,F,medio,urbano,1,6.15957471562661,3,61.84873666258123,3.317798477250877,6,0.6087482571983907,1,0,0.2,0.6087482571983907,1,1.9709821259413487
7890,41.99965474374206,M,bajo,rural,3,8.087053218829093,3,61.09459503475843,5.540746873788009,3,0.3756522231198785,1,1,0.3,0.26295655618391495,0,6.736239559668705
7891,52.71940203714851,M,medio,urbano,4,6.997531714896562,2,70.16552131731956,6.777198570819858,2,0.17119077829102833,0,1,0.3,0.11983354480371983,1,8.023267419594184
7892,25.669760183057868,M,medio,rural,5,3.9373454445975256,1,99.45903402559946,3.5322250752206075,4,0.2859798784009037,0,0,0.3,0.2859798784009037,0,4.4226272387053855
7893,27.848266702682928,M,bajo,urbano,2,8.33111851192513,2,54.87927246729908,4.239710195013847,1,0.21601143085240632,0,0,0.3,0.21601143085240632,0,4.216025672042949
7894,18.0,F,medio,urbano,1,1.114203321875624,2,51.84247587148837,4.909206621126542,0,0.19669057876963236,1,0,0.3,0.19669057876963236,1,4.864296554596496
7895,33.41009269883468,F,alto,rural,2,2.4860907694208603,0,68.55657963156489,3.383683144738372,2,0.22815996328006785,1,0,0.3,0.22815996328006785,0,3.305289339383602
7896,55.9651881325458,F,medio,urbano,3,12.824916471013214,1,68.31991351487595,5.722734600833728,2,0.2193077976334151,1,0,0.3,0.2193077976334151,1,5.663993922702461
7897,38.552953738318365,F,medio,urbano,4,6.711917723451283,0,72.9385039580286,6.712414986861177,1,0.10812097069310837,0,1,0.3,0.07568467948517586,0,8.126371183304173
7898,23.91850125214257,F,alto,urbano,4,0.43223969849186616,1,83.6299192533393,6.174039532776548,1,0.27205751057574323,0,1,0.3,0.19044025740302026,0,6.285573484343071
7899,34.171855065099436,M,bajo,urbano,4,9.039750813783996,2,64.22203824825094,4.2422083461963,1,0.13676310279492448,0,0,0.3,0.13676310279492448,0,4.215759572488923
7900,22.145659558112524,M,medio,urbano,3,0.0,1,70.22355883901614,6.372628232180366,0,0.11804646220050265,1,0,0.3,0.11804646220050265,0,5.672300550684394
7901,26.49776677922606,M,medio,urbano,3,3.887047417760325,2,48.84358719204096,5.496662898183337,1,0.1816772981286668,1,0,0.3,0.1816772981286668,0,5.777531732700111
7902,44.66582692316456,F,medio,urbano,1,9.37263136715063,3,59.61343152225378,2.1553247158923456,4,0.5281203429277807,1,1,0.2,0.42249627434222453,1,2.6669860740884133
7903,25.913520084327654,M,medio,urbano,2,5.397938935086971,1,71.58346730232222,6.872082489967186,2,0.28656668463228685,1,1,0.3,0.20059667924260077,0,8.044182398857155
7904,53.35161166243962,M,medio,urbano,4,4.970414999566721,0,70.92997249529833,6.37943645798164,1,0.10538257647482378,0,0,0.3,0.10538257647482378,0,6.731497518178437
7905,39.14655651003597,F,bajo,urbano,3,1.1076302163315122,5,57.39991921291044,4.906298526322228,4,0.30945895307317045,1,0,0.3,0.30945895307317045,0,5.125490011171963
7906,41.02713644733431,F,medio,rural,2,5.893946289622004,1,60.84362455576449,5.082019325329565,3,0.30829616692340683,1,0,0.3,0.30829616692340683,0,5.33637923955945
7907,36.65952438870527,F,medio,urbano,1,6.446149716960736,1,55.10332836394196,8.302038160749326,3,0.06903433351041582,0,0,0.3,0.06903433351041582,0,8.970834819001253
7908,49.27417406252468,F,bajo,urbano,2,3.6209571169201236,2,55.1097655173034,5.439179843142604,2,0.20510623770896608,0,1,0.3,0.14357436639627624,0,6.386168642345395
7909,49.397918653324126,F,bajo,rural,3,7.784932190632113,2,55.37801184134729,6.491764355783335,1,0.28053968909662247,0,0,0.3,0.28053968909662247,0,6.769035209274367
7910,44.020652222946055,F,alto,urbano,4,1.4316710820452005,2,80.28406885205577,4.845944787455656,3,0.2547751804526911,1,1,0.3,0.17834262631688375,1,4.771814292925597
7911,46.77746927089178,F,medio,urbano,1,9.538026789272767,0,52.232622710126975,7.18251856055218,0,0.03607329703424463,1,1,0.3,0.02525130792397124,0,8.01565341544446
7912,37.45492396095489,F,medio,urbano,1,2.7771370854339232,2,47.30468913970162,5.612570701013428,1,0.12945984974139854,0,0,0.3,0.12945984974139854,0,6.460144698801138
7913,46.50643608290858,M,alto,urbano,3,5.809206734652091,2,59.44089364971985,6.037074723658235,2,0.09545825437226337,1,0,0.3,0.09545825437226337,0,5.536972207819136
7914,35.94546669431432,M,medio,urbano,2,6.78204461994563,1,57.739424315047515,6.856964958211338,0,0.05312815981799638,1,1,0.3,0.03718971187259747,0,8.248374304760361
7915,40.02677946594883,M,alto,urbano,1,7.3189660640325345,1,61.04923940391365,5.329965236152879,3,0.21991855282430764,1,0,0.3,0.21991855282430764,0,5.94848362908309
7916,36.70427500760443,M,alto,urbano,1,5.762693532197884,2,81.71630823975443,2.695074799609686,5,0.16770215475310438,0,1,0.3,0.11739150832717306,0,3.7959852496401116
7917,34.51337752816965,F,medio,urbano,2,6.9911222307506655,0,65.2607299048442,7.889347172382363,0,0.02963633015420194,1,0,0.3,0.02963633015420194,0,8.061432312315798
7918,31.73065842733852,M,medio,rural,3,4.573271483149078,1,63.462767374235035,4.837940820935116,2,0.18533786589322418,0,0,0.3,0.18533786589322418,1,3.697311553429138
7919,45.61228124630662,M,medio,urbano,4,10.46505459462476,2,72.35147587612803,4.639746156556968,2,0.30113113218704757,0,0,0.3,0.30113113218704757,0,5.145463003739553
7920,55.72727095376156,F,alto,rural,3,3.0131018919623793,1,77.14685582037764,5.9362233047278234,4,0.5758170878870759,0,1,0.2,0.4606536703096607,0,6.640834792072472
7921,54.05322366003472,F,medio,rural,3,7.6319445151151415,0,73.92310184663363,5.804706910757852,0,0.046277756892587264,0,1,0.3,0.03239442982481108,0,7.059709659771653
7922,24.921215968654774,F,bajo,urbano,1,1.6780456900232377,0,40.29510579784971,6.420480937552055,1,0.18942566033590846,1,1,0.3,0.13259796223513592,0,7.6479291213919085
7923,55.47043661688248,F,bajo,urbano,3,7.4371751440729055,2,61.64495891510325,1.1553858677283628,5,0.6773666573766844,1,0,0.2,0.6773666573766844,1,1.0
7924,36.18209798058486,F,bajo,urbano,3,5.728705987310632,1,47.16901738172753,5.894244220681083,2,0.15119378412953371,1,1,0.3,0.1058356488906736,0,6.872341737721194
7925,47.2087961817471,F,alto,urbano,2,7.083747241932918,0,67.53183957407295,7.802207799415925,0,0.15729905368746713,0,1,0.3,0.11010933758122698,0,8.425767501475656
7926,29.125416015433466,M,alto,rural,3,5.299543696535269,0,65.24239322658539,6.354850276600197,1,0.0982860789614709,1,0,0.3,0.0982860789614709,0,6.398386971779152
7927,41.70375896648807,M,medio,urbano,2,1.7891325232799806,1,46.55805047593056,6.543241144436431,2,0.2514754645603031,1,0,0.3,0.2514754645603031,0,7.142147208671785
7928,43.76467819476289,M,medio,urbano,3,12.629570560052715,1,85.25891022205357,5.035051471640462,3,0.27374949619933275,0,0,0.3,0.27374949619933275,0,5.3010814400912105
7929,22.184742496964166,F,alto,urbano,3,0.2640321678057074,2,78.6318783098452,4.11680033135506,5,0.4780052202794835,1,0,0.3,0.4780052202794835,0,4.211856185187983
7930,47.29920599613027,Otro,medio,urbano,3,7.320110288154769,1,65.94047952243841,6.111624585802296,1,0.05551280891621042,0,0,0.3,0.05551280891621042,0,6.427424961012278
7931,56.15122009405978,Otro,bajo,urbano,4,7.611519298105464,3,54.255950727663915,3.304857344579542,2,0.13217245783807108,0,0,0.3,0.13217245783807108,0,2.8756156622450515
7932,37.90422465182046,F,medio,urbano,4,4.824044883516516,0,80.59856091543284,4.968122471387499,4,0.3178867097579325,1,1,0.3,0.22252069683055273,1,5.859145142807059
7933,56.32201756993615,M,alto,urbano,4,6.659672009862251,2,83.3291898499493,5.221512637289113,2,0.2006523168347862,0,1,0.3,0.14045662178435034,0,6.173952935251313
7934,37.72367807857111,Otro,medio,urbano,4,5.1621446570715275,1,68.29074231353958,3.9165048598861416,1,0.18082491534670173,0,0,0.3,0.18082491534670173,0,2.7341501819685146
7935,50.195014372559406,F,medio,urbano,1,8.779293087055285,0,43.126306718329204,6.912173691324686,0,0.06195623536081575,1,1,0.3,0.04336936475257102,0,8.649635559701093
7936,18.0,M,bajo,urbano,2,0.0,1,61.98271307141634,5.3079091640655065,1,0.3767977636420377,0,1,0.3,0.2637584345494264,0,6.2351170888696466
7937,69.02533335176156,F,medio,urbano,1,9.819423293178472,0,54.1108026057014,8.295994716870517,0,0.060749809898869765,0,0,0.3,0.060749809898869765,0,7.968607450600885
7938,57.945498942915485,M,alto,urbano,2,7.489361247462314,1,63.263566260594,3.990513170820039,3,0.21641961720927433,0,0,0.3,0.21641961720927433,0,5.063347785375652
7939,36.58449394895585,M,medio,urbano,2,11.280104321855767,2,57.78875636699847,5.44164485193074,7,0.28353636850737746,0,0,0.3,0.28353636850737746,1,5.118351432151631
7940,18.0,F,medio,urbano,4,3.1802135403021703,1,86.63593312745428,5.380881322748436,1,0.31855730606353483,1,0,0.3,0.31855730606353483,0,4.767187533992695
7941,43.45634041966587,F,bajo,urbano,3,10.191446941089058,3,65.40075009807119,5.776443058607544,0,0.07278562354350793,1,1,0.3,0.050949936480455545,0,6.398006814779259
7942,22.67289343511492,M,alto,urbano,3,3.2089262890465564,0,71.7308999205797,8.300970331248205,0,0.053866619019816625,0,0,0.3,0.053866619019816625,0,8.35900175730387
7943,45.338242450689854,F,bajo,urbano,2,6.314721596627159,3,76.59926230453007,3.6055774840792973,5,0.607354344336334,0,1,0.2,0.4858834754690672,1,4.806304220330926
7944,44.938788629971384,F,bajo,urbano,3,7.080229756720504,2,56.97329141795115,4.729944223754684,3,0.39697643413536976,0,1,0.3,0.2778835038947588,0,5.642524852291681
7945,28.703161971975703,F,alto,urbano,4,6.109555574479222,0,65.34554069278697,5.526995201196374,0,0.09804275109198417,0,0,0.3,0.09804275109198417,0,5.734954454108451
7946,53.45160428337253,M,alto,urbano,2,12.940675731009893,0,70.72425484484552,7.629019278517678,1,0.15208076826788175,0,0,0.3,0.15208076826788175,0,8.12518359381445
7947,49.66689643367408,M,medio,urbano,4,7.839532811950868,1,64.96586020192743,6.490833156793329,1,0.10660908146510037,1,1,0.3,0.07462635702557026,0,7.240142723998249
7948,51.70988004746276,M,medio,urbano,2,5.473181808508952,1,66.29909783134971,4.982144364448549,3,0.10977970502694041,0,0,0.3,0.10977970502694041,0,4.9481784504152655
7949,40.10629244402674,Otro,medio,rural,4,7.794981478709359,1,69.84824549214655,3.871350319895174,4,0.48539773159553967,0,0,0.3,0.48539773159553967,1,3.513878126809292
7950,23.01371119703552,M,bajo,urbano,1,0.0,3,38.514991064460034,3.438339649086866,1,0.3202798727471539,1,0,0.3,0.3202798727471539,1,2.605036794360055
7951,51.73446726653365,M,bajo,urbano,3,8.518087466340415,0,60.07587153327599,8.104107451116654,0,0.06694208089735623,1,1,0.3,0.04685945662814936,0,8.753757086932923
7952,36.755543210370504,F,medio,urbano,5,6.395049795874576,1,60.35102038274124,4.643921333083643,4,0.30622617314834555,1,0,0.3,0.30622617314834555,0,5.064925393391953
7953,23.322638281687972,F,bajo,urbano,3,1.3402996437143742,4,57.28414166885513,2.9517381285215145,3,0.8913899177662945,1,0,0.2,0.8913899177662945,1,3.0309203975454757
7954,56.22447239169191,F,alto,urbano,3,5.530433323559357,1,98.54193188823392,4.67950290583763,2,0.17119094019547287,0,1,0.3,0.119833658136831,0,5.640667853601156
7955,65.19289024603012,F,bajo,urbano,3,8.67492452069916,1,66.4587871044961,5.933573451947245,3,0.14870836140454946,0,1,0.3,0.10409585298318462,0,6.878579250965212
7956,39.50502245224956,M,medio,urbano,2,3.9517423264515736,2,48.35538143579875,3.7571399074055485,2,0.31244709825765005,1,1,0.3,0.218712968780355,0,4.667553095316378
7957,65.9094538552395,M,medio,rural,1,7.021113226886751,2,69.82683551303707,6.185760254504691,1,0.11092988397806365,1,1,0.3,0.07765091878464456,0,7.037418133028479
7958,41.095776743336195,F,medio,urbano,2,4.060866881553624,1,61.40747008543738,5.859776347383299,1,0.07041460507296105,0,0,0.3,0.07041460507296105,0,5.513088785722685
7959,35.43452915000378,F,medio,rural,1,0.0,1,48.625207346553985,5.727429359058641,1,0.09420157652400253,0,0,0.3,0.09420157652400253,0,4.700356165341262
7960,32.43449854977427,F,alto,rural,4,5.260283535820667,0,80.77996650924551,7.517491046331297,0,0.05164452764913738,0,0,0.3,0.05164452764913738,0,6.653720440945913
7961,59.64498889591291,F,medio,rural,4,9.9290199392627,1,81.17278648634435,5.161297340668325,1,0.122014448438282,0,0,0.3,0.122014448438282,0,5.644724709231104
7962,30.63827342334674,F,medio,rural,2,3.924749695960969,0,54.77226875324585,8.054221730237572,1,0.05576281597776719,0,0,0.3,0.05576281597776719,0,8.845142605936177
7963,48.82323171969985,F,medio,urbano,4,5.606953487334856,1,54.911772874853526,5.262090202567832,3,0.17470387859000572,1,1,0.3,0.122292715013004,0,5.783757857066332
7964,33.290033979289504,F,bajo,urbano,2,2.901859734405183,5,41.36862126108174,1.4880943507887987,5,0.8218924959901782,0,0,0.2,0.8218924959901782,1,1.0
7965,34.47631884910764,F,medio,urbano,1,1.408427557210819,0,55.84246711506337,5.780839372800943,3,0.17295869648921355,0,1,0.3,0.12107108754244948,0,6.785271494240332
7966,52.362996327634804,M,medio,urbano,3,8.988111435938999,1,55.51576879651723,3.666264283415238,0,0.06393053129603081,0,0,0.3,0.06393053129603081,0,3.5289805322758903
7967,35.439557844527755,M,alto,urbano,2,0.01439145145140408,0,71.65276472162942,8.075033311901043,1,0.14274513520972115,0,1,0.3,0.0999215946468048,0,8.953692519096531
7968,35.14245544695648,Otro,alto,rural,1,4.279783788376689,1,61.077453344952296,6.12570306196452,1,0.25543380697240287,0,0,0.3,0.25543380697240287,0,6.421994337388951
7969,53.59365636609769,M,bajo,urbano,3,5.817638872887063,2,43.187420678162745,3.7886576934078917,3,0.42221280564659885,0,0,0.3,0.42221280564659885,1,4.090368654743903
7970,59.16876751865948,F,bajo,urbano,5,14.105684650828673,4,70.20517431531098,4.780012106874798,3,0.16035194616332088,1,1,0.3,0.11224636231432461,0,5.981918433157528
7971,47.7362776394108,M,bajo,urbano,3,8.12760326782419,3,59.81209123016945,4.398365823187437,1,0.1933247510912646,1,1,0.3,0.1353273257638852,0,5.697809637177822
7972,32.14276269251261,M,alto,urbano,2,3.427216268865095,1,73.1118574879756,5.58911203989472,6,0.2950828663076574,1,0,0.3,0.2950828663076574,0,5.595687082284357
7973,33.87269800842905,M,bajo,urbano,2,0.4564699996438959,2,32.1813052682481,3.4513865460512436,2,0.4838466172063276,1,1,0.3,0.3386926320444293,0,4.926048085855877
7974,40.95898316488045,M,medio,urbano,3,1.1012392499490131,2,53.16471342819882,4.862960815746173,3,0.545877002301032,0,1,0.2,0.4367016018408256,1,5.780480989098242
7975,43.85116074310789,M,medio,rural,3,7.257632929693234,2,71.60631787724752,2.639889414378256,1,0.35567164272040835,1,0,0.3,0.35567164272040835,1,1.9152480952096655
7976,28.145609078322735,M,medio,urbano,4,8.025507776489707,0,67.20460903130183,8.20565307392639,0,0.04200067613690174,0,0,0.3,0.04200067613690174,0,8.459599662434377
7977,48.676455274958364,F,bajo,urbano,4,7.962151232923806,2,67.43665468018462,2.4841299388126785,1,0.3015796945659416,0,0,0.3,0.3015796945659416,1,1.6980330587950156
7978,41.02615995567519,M,bajo,urbano,4,5.731103557562686,4,50.509941947362336,4.848150568897789,1,0.3035654629381818,1,1,0.3,0.21249582405672726,1,5.281390818752762
7979,19.411500176342447,M,medio,rural,3,1.4515403177158146,2,54.47076512562404,3.842004599463965,1,0.6235135359873644,1,1,0.2,0.4988108287898915,1,3.738225199518881
7980,28.852882210471236,M,bajo,urbano,2,3.0796323421635394,4,44.75629441469684,3.6207848925903563,5,0.693032535498356,0,0,0.2,0.693032535498356,1,4.356681997378263
7981,33.95045591618003,F,bajo,rural,3,4.400105386686622,3,54.842970016001274,5.556427410717146,2,0.13619061928986578,1,0,0.3,0.13619061928986578,0,6.916504262476916
7982,39.12570773390734,F,bajo,rural,3,2.7696643255793396,1,59.490972086201616,6.934119566711914,1,0.06739858859540669,0,0,0.3,0.06739858859540669,0,7.298773004902044
7983,62.67134554604795,F,medio,urbano,2,6.613567516392441,1,61.51904809204422,8.58958201726761,1,0.18296513268044287,0,0,0.3,0.18296513268044287,0,8.860188502476191
7984,42.85805567367554,M,medio,urbano,3,5.89931083904328,1,69.88089637937112,7.416540454437305,0,0.11454620381695588,0,0,0.3,0.11454620381695588,0,7.421401058217195
7985,29.9107373212165,M,bajo,urbano,2,7.462400607162325,3,54.9508791760487,3.4066835724170597,3,0.21585012993084693,1,0,0.3,0.21585012993084693,0,2.918836956559694
7986,42.647569651685956,F,medio,urbano,4,7.860605830461461,3,63.57819909610744,3.5811330025367223,4,0.2585576224607536,1,0,0.3,0.2585576224607536,0,3.253841307962076
7987,35.77494703055343,F,bajo,rural,2,0.4547204232939728,2,62.28678932058628,5.487346681062665,2,0.26797633431361745,0,0,0.3,0.26797633431361745,1,5.23416660627828
7988,43.8970988744025,M,medio,urbano,4,5.0138519891456514,2,64.12860976510291,5.236777326958187,0,0.29310149864338,1,1,0.3,0.20517104905036598,0,6.723546971080044
7989,46.96681224442737,F,bajo,rural,2,8.580351985542583,1,40.209509371035445,4.8877707496252185,2,0.09604088337851999,1,0,0.3,0.09604088337851999,0,4.661764643295054
7990,54.51076776668725,M,medio,urbano,3,12.452761420802826,0,67.9697593435414,4.279580859388272,1,0.13891833129112713,1,0,0.3,0.13891833129112713,0,4.746752577392708
7991,39.70856205195969,M,bajo,urbano,2,10.315574771444505,2,47.23105124113497,5.069511562381081,5,0.4817316009261177,1,0,0.3,0.4817316009261177,1,4.1726427451295045
7992,59.667526331198,F,alto,urbano,3,8.301356487271057,0,87.87034222048712,5.845918536736258,4,0.1054847094175916,0,0,0.3,0.1054847094175916,1,5.478426748949908
7993,50.8962719504343,F,bajo,urbano,1,9.651947258663604,1,41.742104642546416,6.881397423590828,0,0.05090649448451101,0,0,0.3,0.05090649448451101,0,7.236239248212495
7994,31.510725462253745,M,alto,urbano,2,4.049960170976336,0,62.482346184168904,8.514201368376872,0,0.23782664214235721,0,0,0.3,0.23782664214235721,1,9.058949856668821
7995,66.51826798898156,M,alto,urbano,1,9.94447029777165,1,60.574998987932815,3.946424800086053,2,0.1815288925872527,0,0,0.3,0.1815288925872527,0,4.3554472209159245
7996,43.92393415924117,Otro,medio,urbano,3,5.971826880110661,1,67.77823589103127,5.366947007538721,1,0.14038188826519338,0,0,0.3,0.14038188826519338,0,5.032377322562295
7997,29.97850595233318,F,alto,rural,4,3.219577023165324,0,83.44431264241233,5.924376533714095,0,0.12202358888346647,1,1,0.3,0.08541651221842653,0,6.895424764150092
7998,59.83495661476506,F,bajo,urbano,3,12.492482581966417,2,44.681075044967045,4.973747087726651,1,0.11205736226512936,1,1,0.3,0.07844015358559055,0,5.4359176539684775
7999,64.93333102238134,M,bajo,urbano,1,5.773257479407068,2,46.53764307314978,4.210055143885902,3,0.4313715577843267,1,1,0.3,0.30196009044902866,0,5.70020482596261
8000,39.60369683536528,F,bajo,urbano,2,6.325177859154631,0,45.476468635851354,6.843215107743669,1,0.10098531645901329,0,0,0.3,0.10098531645901329,0,6.808286921091951
8001,33.95619687549284,M,bajo,rural,4,8.409493255196729,2,58.32675150143885,3.9335690520273334,2,0.18093195780578863,0,1,0.3,0.12665237046405203,0,4.730497479273883
8002,37.931500510556056,M,medio,urbano,3,8.881662677038934,1,62.54693343534519,6.934777156288585,4,0.09628566453042416,0,0,0.3,0.09628566453042416,0,6.636899420380036
8003,48.5767807302124,M,medio,urbano,1,8.422276478671842,1,58.76071687550843,5.197162966512343,2,0.18775365867911847,0,1,0.3,0.13142756107538292,0,5.760999735911118
8004,55.334279860366166,F,bajo,rural,2,5.795704743997599,1,56.98274665292532,6.168596193125515,2,0.06920842713222924,0,0,0.3,0.06920842713222924,0,5.83320370050131
8005,46.84584797036288,M,medio,rural,3,8.699504483524752,0,65.36782249545993,4.228835508410464,5,0.40864685983604715,0,0,0.3,0.40864685983604715,1,4.531407972120775
8006,41.22067850166124,F,bajo,urbano,1,9.218956036214156,1,59.52259507368666,4.9924511904525675,3,0.5171635653781227,0,0,0.2,0.5171635653781227,1,4.479459314039745
8007,57.97614124365313,M,medio,rural,3,7.049807108844659,2,79.53112615454587,5.872056172788378,1,0.1573834603316247,0,0,0.3,0.1573834603316247,0,6.803184614351698
8008,36.24596232338173,M,alto,urbano,3,5.322024791318849,2,80.1381702451602,5.582357466119573,2,0.08178758616172811,1,0,0.3,0.08178758616172811,0,5.3090451549993265
8009,52.37103206040288,M,medio,rural,2,6.858396640595662,2,68.84195107229547,3.20326801364895,5,0.4262850483131115,0,0,0.3,0.4262850483131115,0,3.8313832286528595
8010,36.54324641978466,M,medio,urbano,3,2.466687703162796,3,54.433846679592264,4.875330318018366,0,0.17758413232128456,0,0,0.3,0.17758413232128456,0,4.448122820500326
8011,45.172275496130716,M,medio,urbano,4,5.088945234696592,0,69.6018017709227,1.7827242665744212,1,0.3389325283469427,0,0,0.3,0.3389325283469427,0,2.4301054368434967
8012,38.63724922251458,M,medio,rural,2,5.113041581570576,2,46.549686501080245,2.409548160324698,3,0.4376890762160686,0,1,0.3,0.306382353351248,0,3.909356081575878
8013,39.32977380816627,M,bajo,urbano,2,2.111246660487039,1,49.858984984114244,4.932914143440567,2,0.4457378451485869,0,0,0.3,0.4457378451485869,0,4.918280873089048
8014,35.47136179045348,M,alto,urbano,3,0.8479421621767198,1,70.77002425894744,4.028643895114735,3,0.2956180409911146,1,1,0.3,0.2069326286937802,0,4.305878791349067
8015,56.138248374168334,F,medio,urbano,1,5.55883152671279,0,54.92791232135501,6.073544918829529,1,0.10869744784597597,1,0,0.3,0.10869744784597597,0,6.4232007857112485
8016,31.204887542697577,M,medio,urbano,4,4.224679756226435,2,65.15992594060262,2.7301284860075032,4,0.33211577542079196,0,1,0.3,0.23248104279455437,0,3.809204973294346
8017,31.117212969415498,F,alto,urbano,4,0.0,4,78.39457907639904,7.295535653934335,2,0.2788960390718373,0,1,0.3,0.1952272273502861,0,7.879793068916513
8018,65.45192279014131,F,alto,urbano,5,3.439445956865195,2,89.43886445495441,4.17562157717904,2,0.44560458380250756,1,0,0.3,0.44560458380250756,1,4.296063282711091
8019,51.73417077585198,M,medio,rural,2,11.464345626132957,1,51.9291790223871,7.378968920910051,1,0.14038196128460684,1,0,0.3,0.14038196128460684,0,7.546475016778261
8020,18.0,F,bajo,urbano,3,0.0,1,55.53453474831609,5.357149679824968,2,0.3130078836278413,0,0,0.3,0.3130078836278413,0,5.448004573314771
8021,33.216895129475155,F,medio,rural,4,3.0613516591854184,0,73.93334943461555,6.067746141069618,2,0.18491376371789112,1,1,0.3,0.12943963460252378,0,7.0729915444654985
8022,18.25612794925535,M,medio,urbano,2,3.4180924596243623,2,55.86528294547546,4.587963302251609,2,0.1842514228857018,0,0,0.3,0.1842514228857018,0,4.174704502163471
8023,28.59171167901694,F,medio,urbano,1,0.0,1,43.93905884181032,6.922429639371273,2,0.046872251452524515,1,0,0.3,0.046872251452524515,0,6.9960005713742
8024,18.0,F,bajo,urbano,2,0.0,2,50.875241085906104,5.7072437190998535,2,0.19749522590528426,0,0,0.3,0.19749522590528426,0,5.652274673488546
8025,38.35612506767269,Otro,medio,rural,4,2.773475614932431,2,78.57681298112614,4.926268747624072,1,0.20304237687691085,0,1,0.3,0.14212966381383757,0,6.497766419414803
8026,26.29669817006426,F,medio,urbano,3,5.143253656088721,1,69.50259453192066,5.708391451351849,2,0.16028252744554342,1,0,0.3,0.16028252744554342,0,5.3008002544233435
8027,40.71886308155726,M,bajo,urbano,3,5.078833095337835,2,48.56608550970643,6.754711184345362,1,0.045079666521137325,0,0,0.3,0.045079666521137325,0,7.093931236191885
8028,20.4985448934097,M,alto,urbano,3,1.0754806139802477,5,70.26569800623965,3.8367179969503593,4,0.5295589788949843,0,0,0.2,0.5295589788949843,0,3.396661542908166
8029,40.99494223806448,F,bajo,rural,3,4.3127192918395565,2,49.697264067304125,4.629781723649545,4,0.1059127978371029,0,0,0.3,0.1059127978371029,0,4.572537217143039
8030,35.021004662556074,Otro,bajo,urbano,1,5.690605213937074,3,31.203341783212466,2.64616452349291,1,0.18223577834516522,0,0,0.3,0.18223577834516522,0,2.773850621954864
8031,58.02343558226315,F,medio,urbano,3,12.9002266109805,2,84.0511895890649,5.182916128629337,1,0.21025114734197367,0,0,0.3,0.21025114734197367,0,5.153888195390751
8032,56.9362823409475,F,alto,rural,3,17.33932998717073,2,77.16674583576118,5.383557586107768,2,0.20075371088115998,0,1,0.3,0.14052759761681197,0,6.832540669114719
8033,49.424147236123396,M,alto,urbano,3,6.440572550740313,1,83.84375713794668,7.4982955408658185,0,0.061806025066142856,1,1,0.3,0.0432642175463,0,8.39394405562299
8034,36.08063463206545,M,medio,rural,3,8.793970521856163,1,63.93377589621614,6.199790930199085,2,0.13638896457685307,1,0,0.3,0.13638896457685307,0,6.503889741052937
8035,63.82456474312352,F,bajo,rural,3,12.76270736777316,2,41.61406486779512,5.547115101124962,4,0.2123946130673638,0,0,0.3,0.2123946130673638,0,5.504298688271434
